amfi_code,date,nav
119551,2016-10-14,138.8584
119551,2016-10-17,138.8696
119551,2016-10-18,138.9771
119551,2016-10-19,138.9686
119551,2016-10-20,138.92
119551,2016-10-21,138.9252
119551,2016-10-24,138.9892
119551,2016-10-25,138.917
119551,2016-10-26,138.9324
119551,2016-10-27,138.8932
119551,2016-10-28,138.9002
119551,2016-11-01,138.9285
119551,2016-11-02,138.9201
119551,2016-11-03,138.9047
119551,2016-11-04,138.8435
119551,2016-11-07,138.9342
119551,2016-11-08,139.0289
119551,2016-11-09,139.5353
119551,2016-11-10,139.7669
119551,2016-11-11,139.5813
119551,2016-11-15,140.6312
119551,2016-11-16,141.2151
119551,2016-11-17,141.2957
119551,2016-11-18,141.2116
119551,2016-11-21,142.0013
119551,2016-11-22,142.0614
119551,2016-11-23,142.3794
119551,2016-11-24,142.9418
119551,2016-11-25,142.7966
119551,2016-11-28,142.3286
119551,2016-11-29,142.2212
119551,2016-11-30,142.5417
119551,2016-12-01,142.6678
119551,2016-12-02,142.5539
119551,2016-12-05,142.6727
119551,2016-12-06,142.7747
119551,2016-12-07,141.4759
119551,2016-12-08,141.328
119551,2016-12-09,141.2674
119551,2016-12-13,141.4149
119551,2016-12-14,141.4995
119551,2016-12-15,140.9543
119551,2016-12-16,140.9144
119551,2016-12-19,140.9731
119551,2016-12-20,141.0514
119551,2016-12-21,141.1187
119551,2016-12-22,140.8922
119551,2016-12-23,140.754
119551,2016-12-26,140.5763
119551,2016-12-27,140.4635
119551,2016-12-28,140.4799
119551,2016-12-29,140.8539
119551,2016-12-30,141.0653
119551,2017-01-02,142.0128
119551,2017-01-03,141.8637
119551,2017-01-04,142.1884
119551,2017-01-05,142.1662
119551,2017-01-06,142.1645
119551,2017-01-09,142.1957
119551,2017-01-10,142.2226
119551,2017-01-11,142.2559
119551,2017-01-12,142.4383
119551,2017-01-13,142.3455
119551,2017-01-16,142.3247
119551,2017-01-17,142.4058
119551,2017-01-18,142.3467
119551,2017-01-19,142.2584
119551,2017-01-20,142.294
119551,2017-01-23,142.362
119551,2017-01-24,142.4236
119551,2017-01-25,142.5021
119551,2017-01-27,142.5803
119551,2017-01-30,142.6424
119551,2017-01-31,142.6513
119551,2017-02-01,142.708
119551,2017-02-02,142.8498
119551,2017-02-03,142.8411
119551,2017-02-06,142.8673
119551,2017-02-07,142.8426
119551,2017-02-08,141.0498
119551,2017-02-09,140.3961
119551,2017-02-10,140.6958
119551,2017-02-13,140.7741
119551,2017-02-14,140.6769
119551,2017-02-15,140.7425
119551,2017-02-16,140.855
119551,2017-02-17,140.8544
119551,2017-02-20,140.7201
119551,2017-02-22,140.5482
119551,2017-02-23,140.656
119551,2017-02-27,140.8612
119551,2017-02-28,140.8785
119551,2017-03-01,140.6291
119551,2017-03-02,140.6931
119551,2017-03-03,140.8939
119551,2017-03-06,140.7214
119551,2017-03-07,140.6715
119551,2017-03-08,140.6217
119551,2017-03-09,140.5925
119551,2017-03-10,140.3602
119551,2017-03-14,140.4476
119551,2017-03-15,140.8803
119551,2017-03-16,141.011
119551,2017-03-17,141.0134
119551,2017-03-20,141.0427
119551,2017-03-21,141.1567
119551,2017-03-22,141.6441
119551,2017-03-23,141.7341
119551,2017-03-24,141.7796
119551,2017-03-27,142.1702
119551,2017-03-29,142.1405
119551,2017-03-30,142.2701
119551,2017-03-31,142.3365
119551,2017-04-03,142.491
119551,2017-04-05,142.456
119551,2017-04-06,142.0344
119551,2017-04-07,141.9749
119551,2017-04-10,142.0721
119551,2017-04-11,142.2557
119551,2017-04-12,142.4196
119551,2017-04-13,142.5844
119551,2017-04-17,142.6317
119551,2017-04-18,142.6525
119551,2017-04-19,142.7966
119551,2017-04-20,142.7991
119551,2017-04-21,142.6345
119551,2017-04-24,142.7063
119551,2017-04-25,142.8376
119551,2017-04-26,142.7088
119551,2017-04-27,142.7118
119551,2017-04-28,142.7091
119551,2017-05-02,142.7261
119551,2017-05-03,142.7804
119551,2017-05-04,142.781
119551,2017-05-05,142.8881
119551,2017-05-08,143.0171
119551,2017-05-09,143.0225
119551,2017-05-11,143.0782
119551,2017-05-12,143.191
119551,2017-05-15,143.5718
119551,2017-05-16,143.5436
119551,2017-05-17,143.5683
119551,2017-05-18,143.5992
119551,2017-05-19,143.6111
119551,2017-05-22,143.7899
119551,2017-05-23,143.8682
119551,2017-05-24,143.9093
119551,2017-05-25,144.0182
119551,2017-05-26,144.139
119551,2017-05-29,144.139
119551,2017-05-30,144.1695
119551,2017-05-31,144.2526
119551,2017-06-01,144.4377
119551,2017-06-02,144.495
119551,2017-06-05,144.5409
119551,2017-06-06,144.5701
119551,2017-06-07,144.9507
119551,2017-06-08,145.3316
119551,2017-06-09,145.4447
119551,2017-06-12,145.5341
119551,2017-06-13,145.6403
119551,2017-06-14,145.6607
119551,2017-06-15,145.6979
119551,2017-06-16,145.6798
119551,2017-06-19,145.7742
119551,2017-06-20,145.8016
119551,2017-06-21,145.8889
119551,2017-06-22,145.8735
119551,2017-06-23,145.8813
119551,2017-06-27,145.9449
119551,2017-06-28,145.8491
119551,2017-06-29,145.8476
119551,2017-06-30,145.8394
119551,2017-07-03,145.6663
119551,2017-07-04,145.7582
119551,2017-07-05,145.8498
119551,2017-07-06,145.9371
119551,2017-07-07,145.9888
119551,2017-07-10,146.2443
119551,2017-07-11,146.3105
119551,2017-07-12,146.3824
119551,2017-07-13,146.4568
119551,2017-07-14,146.4802
119551,2017-07-17,146.6141
119551,2017-07-18,146.6789
119551,2017-07-19,146.7668
119551,2017-07-20,146.8157
119551,2017-07-21,146.9821
119551,2017-07-24,147.1328
119551,2017-07-25,147.1373
119551,2017-07-26,147.0997
119551,2017-07-27,147.1708
119551,2017-07-28,147.1604
119551,2017-07-31,147.1981
119551,2017-08-01,147.2654
119551,2017-08-02,147.3359
119551,2017-08-03,147.6212
119551,2017-08-04,147.6495
119551,2017-08-07,147.6821
119551,2017-08-08,147.7057
119551,2017-08-09,147.7244
119551,2017-08-10,147.6744
119551,2017-08-11,147.6561
119551,2017-08-14,147.7087
119551,2017-08-16,147.7053
119551,2017-08-18,147.8182
119551,2017-08-21,147.903
119551,2017-08-22,147.9018
119551,2017-08-23,147.9146
119551,2017-08-24,147.945
119551,2017-08-28,148.0222
119551,2017-08-29,148.0933
119551,2017-08-30,148.1091
119551,2017-08-31,148.181
119551,2017-09-01,148.359
119551,2017-09-04,148.4419
119551,2017-09-05,148.4461
119551,2017-09-06,148.4973
119551,2017-09-07,148.4821
119551,2017-09-08,148.4706
119551,2017-09-11,148.5133
119551,2017-09-12,148.48
119551,2017-09-13,148.4446
119551,2017-09-14,148.4631
119551,2017-09-15,148.4365
119551,2017-09-18,148.4466
119551,2017-09-19,148.4897
119551,2017-09-20,148.5343
119551,2017-09-21,148.2842
119551,2017-09-22,148.2649
119551,2017-09-25,148.4371
119551,2017-09-26,148.362
119551,2017-09-27,148.3767
119551,2017-09-28,148.4835
119551,2017-09-29,148.491
119551,2017-10-03,148.7205
119551,2017-10-04,148.6351
119551,2017-10-05,148.5783
119551,2017-10-06,148.5744
119551,2017-10-09,148.6113
119551,2017-10-10,148.6506
119551,2017-10-11,148.6958
119551,2017-10-12,148.7248
119551,2017-10-13,148.8495
119551,2017-10-16,148.9557
119551,2017-10-17,148.9725
119551,2017-10-18,148.9933
119551,2017-10-23,149.0299
119551,2017-10-24,149.0872
119551,2017-10-25,149.0757
119551,2017-10-26,149.1089
119551,2017-10-27,149.116
119551,2017-10-30,149.1095
119551,2017-10-31,149.166
119551,2017-11-01,149.1872
119551,2017-11-02,149.2423
119551,2017-11-03,149.2935
119551,2017-11-06,149.3344
119551,2017-11-07,149.2845
119551,2017-11-08,149.2964
119551,2017-11-09,149.335
119551,2017-11-10,149.3439
119551,2017-11-13,149.3946
119551,2017-11-14,149.2009
119551,2017-11-15,149.2653
119551,2017-11-16,149.1355
119551,2017-11-17,149.2227
119551,2017-11-20,149.5677
119551,2017-11-21,149.5741
119551,2017-11-22,149.4299
119551,2017-11-23,149.3581
119551,2017-11-24,149.3708
119551,2017-11-27,149.4131
119551,2017-11-28,149.4371
119551,2017-11-29,149.4737
119551,2017-11-30,149.4913
119551,2017-12-04,149.5704
119551,2017-12-05,149.6015
119551,2017-12-06,149.6636
119551,2017-12-07,149.6687
119551,2017-12-08,149.6701
119551,2017-12-11,149.5962
119551,2017-12-12,149.544
119551,2017-12-13,149.4922
119551,2017-12-14,149.5076
119551,2017-12-15,149.4853
119551,2017-12-18,149.5292
119551,2017-12-19,149.559
119551,2017-12-20,149.4474
119551,2017-12-21,149.3699
119551,2017-12-22,149.2793
119551,2017-12-26,149.2864
119551,2017-12-27,149.3157
119551,2017-12-28,149.1113
119551,2017-12-29,149.4545
119551,2018-01-01,149.4635
119551,2018-01-02,149.4785
119551,2018-01-03,149.5011
119551,2018-01-04,149.4562
119551,2018-01-05,149.6129
119551,2018-01-08,149.663
119551,2018-01-09,149.6376
119551,2018-01-10,149.4919
119551,2018-01-11,149.4769
119551,2018-01-12,149.4891
119551,2018-01-15,149.6009
119551,2018-01-16,149.44
119551,2018-01-17,149.6553
119551,2018-01-18,149.6057
119551,2018-01-19,149.6247
119551,2018-01-22,149.6942
119551,2018-01-23,149.8059
119551,2018-01-24,149.783
119551,2018-01-25,149.7498
119551,2018-01-29,149.7264
119551,2018-01-30,149.6944
119551,2018-01-31,149.7354
119551,2018-02-01,149.4309
119551,2018-02-02,149.4766
119551,2018-02-05,149.5419
119551,2018-02-06,149.6109
119551,2018-02-07,149.7571
119551,2018-02-08,149.8999
119551,2018-02-09,149.9118
119551,2018-02-12,149.9962
119551,2018-02-14,150.0741
119551,2018-02-15,149.9765
119551,2018-02-16,150.0015
119551,2018-02-20,149.9696
119551,2018-02-21,149.9303
119551,2018-02-22,149.8158
119551,2018-02-23,149.9491
119551,2018-02-26,149.9922
119551,2018-02-27,140.649
119551,2018-02-28,140.6412
119551,2018-03-01,140.6243
119551,2018-03-05,140.7265
119551,2018-03-06,140.77
119551,2018-03-07,140.9803
119551,2018-03-08,141.0882
119551,2018-03-09,141.0964
119551,2018-03-12,141.271
119551,2018-03-13,141.3517
119551,2018-03-14,141.3686
119551,2018-03-15,141.4873
119551,2018-03-16,141.6912
119551,2018-03-19,141.7148
119551,2018-03-20,141.7269
119551,2018-03-21,141.7391
119551,2018-03-22,141.7848
119551,2018-03-23,141.8272
119551,2018-03-26,141.858
119551,2018-03-27,142.3556
119551,2018-03-28,142.4392
119551,2018-04-03,142.7428
119551,2018-04-04,142.7382
119551,2018-04-05,143.1275
119551,2018-04-06,143.1533
119551,2018-04-09,143.1851
119551,2018-04-10,142.9838
119551,2018-04-11,142.7892
119551,2018-04-12,142.8123
119551,2018-04-13,142.8596
119551,2018-04-16,142.9083
119551,2018-04-17,142.9028
119551,2018-04-18,142.8035
119551,2018-04-19,142.5817
119551,2018-04-20,142.3818
119551,2018-04-23,142.3797
119551,2018-04-24,142.3569
119551,2018-04-25,142.2185
119551,2018-04-26,142.1109
119551,2018-04-27,142.0784
119551,2018-05-02,142.3015
119551,2018-05-03,142.3179
119551,2018-05-04,142.3165
119551,2018-05-07,142.4808
119551,2018-05-08,142.5187
119551,2018-05-09,142.3563
119551,2018-05-10,142.3077
119551,2018-05-11,142.2857
119551,2018-05-14,142.2398
119551,2018-05-15,142.0914
119551,2018-05-16,141.9575
119551,2018-05-17,141.9005
119551,2018-05-18,142.0857
119551,2018-05-21,142.1174
119551,2018-05-22,142.1472
119551,2018-05-23,142.1357
119551,2018-05-24,142.1165
119551,2018-05-25,142.2487
119551,2018-05-28,142.4224
119551,2018-05-29,142.4726
119551,2018-05-30,142.5296
119551,2018-05-31,142.42
119551,2018-06-01,142.3674
119551,2018-06-04,142.3998
119551,2018-06-05,142.4665
119551,2018-06-06,142.3972
119551,2018-06-07,142.2812
119551,2018-06-08,142.4035
119551,2018-06-11,142.4551
119551,2018-06-12,142.4837
119551,2018-06-13,142.5907
119551,2018-06-14,142.6874
119551,2018-06-15,142.7832
119551,2018-06-18,142.9393
119551,2018-06-19,142.9936
119551,2018-06-20,143.0785
119551,2018-06-21,143.2127
119551,2018-06-22,143.2155
119551,2018-06-25,143.2898
119551,2018-06-26,143.3068
119551,2018-06-27,143.2581
119551,2018-06-28,143.195
119551,2018-06-29,143.2428
119551,2018-07-02,143.3715
119551,2018-07-03,143.418
119551,2018-07-04,143.5283
119551,2018-07-05,143.5272
119551,2018-07-06,143.5656
119551,2018-07-09,143.6666
119551,2018-07-10,143.7153
119551,2018-07-11,143.7636
119551,2018-07-12,143.9137
119551,2018-07-13,143.9932
119551,2018-07-16,144.0332
119551,2018-07-17,144.1534
119551,2018-07-18,144.1784
119551,2018-07-19,144.1604
119551,2018-07-20,144.1651
119551,2018-07-23,144.2217
119551,2018-07-24,144.2543
119551,2018-07-25,144.2857
119551,2018-07-26,144.3561
119551,2018-07-27,144.3967
119551,2018-07-30,144.4708
119551,2018-07-31,144.5473
119551,2018-08-01,144.6898
119551,2018-08-02,144.717
119551,2018-08-03,144.6829
119551,2018-08-06,144.7287
119551,2018-08-07,144.736
119551,2018-08-08,144.7751
119551,2018-08-09,144.8547
119551,2018-08-10,144.8834
119551,2018-08-13,144.8638
119551,2018-08-14,144.8983
119551,2018-08-16,144.8889
119551,2018-08-20,145.0363
119551,2018-08-21,145.0737
119551,2018-08-23,145.063
119551,2018-08-24,145.0713
119551,2018-08-27,145.1487
119551,2018-08-28,145.1743
119551,2018-08-29,145.1777
119551,2018-08-30,145.153
119551,2018-08-31,145.157
119551,2018-09-03,145.1981
119551,2018-09-04,145.091
119551,2018-09-05,145.064
119551,2018-09-06,145.0798
119551,2018-09-07,145.1503
119551,2018-09-10,145.0029
119551,2018-09-11,144.9724
119551,2018-09-12,144.9921
119551,2018-09-14,145.0718
119551,2018-09-17,145.1591
119551,2018-09-18,145.1769
119551,2018-09-19,145.2511
119551,2018-09-21,145.2703
119551,2018-09-24,145.129
119551,2018-09-25,145.0404
119551,2018-09-26,145.1397
119551,2018-09-27,145.5014
119551,2018-09-28,145.6347
119551,2018-10-01,145.82
119551,2018-10-03,145.7273
119551,2018-10-04,145.5923
119551,2018-10-05,145.947
119551,2018-10-08,146.0791
119551,2018-10-09,145.9393
119551,2018-10-10,145.9908
119551,2018-10-11,146.0455
119551,2018-10-12,146.0817
119551,2018-10-15,146.2801
119551,2018-10-16,146.3846
119551,2018-10-17,146.3738
119551,2018-10-19,146.4328
119551,2018-10-22,146.5009
119551,2018-10-23,146.5481
119551,2018-10-24,146.6004
119551,2018-10-25,146.6004
119551,2018-10-26,146.59
119551,2018-10-29,146.7445
119551,2018-10-30,146.7452
119551,2018-10-31,146.7339
119551,2018-11-01,146.8128
119551,2018-11-02,146.9597
119551,2018-11-05,147.0216
119551,2018-11-06,147.0712
119551,2018-11-09,147.2208
119551,2018-11-12,147.2561
119551,2018-11-13,147.3771
119551,2018-11-14,147.492
119551,2018-11-15,147.5302
119551,2018-11-16,147.4611
119551,2018-11-19,147.5923
119551,2018-11-20,147.635
119551,2018-11-22,147.8603
119551,2018-11-26,147.9388
119551,2018-11-27,147.9633
119551,2018-11-28,148.1433
119551,2018-11-29,148.2735
119551,2018-11-30,148.3579
119551,2018-12-03,148.4128
119551,2018-12-04,148.5429
119551,2018-12-05,148.846
119551,2018-12-06,149.0535
119551,2018-12-07,149.0015
119551,2018-12-10,148.7642
119551,2018-12-11,148.8009
119551,2018-12-12,149.0278
119551,2018-12-13,149.0154
119551,2018-12-14,148.9564
119551,2018-12-17,149.0283
119551,2018-12-18,149.195
119551,2018-12-19,149.5278
119551,2018-12-20,149.5464
119551,2018-12-21,149.563
119551,2018-12-24,149.6544
119551,2018-12-26,149.8596
119551,2018-12-27,149.9247
119551,2018-12-28,149.7844
119551,2018-12-31,149.9206
119551,2019-01-01,149.8452
119551,2019-01-02,149.9431
119551,2019-01-03,149.8859
119551,2019-01-04,149.8954
119551,2019-01-07,149.9279
119551,2019-01-08,150.0955
119551,2019-01-09,150.1373
119551,2019-01-10,150.1803
119551,2019-01-11,150.2791
119551,2019-01-14,150.456
119551,2019-01-15,150.4854
119551,2019-01-16,150.4555
119551,2019-01-17,150.4768
119551,2019-01-18,150.4759
119551,2019-01-21,150.3954
119551,2019-01-22,150.5028
119551,2019-01-23,150.5101
119551,2019-01-24,150.5348
119551,2019-01-25,150.5547
119551,2019-01-28,150.6576
119551,2019-01-29,150.6845
119551,2019-01-30,150.6693
119551,2019-01-31,150.7049
119551,2019-02-01,150.5492
119551,2019-02-04,150.5633
119551,2019-02-05,150.5966
119551,2019-02-06,150.6666
119551,2019-02-07,150.9077
119551,2019-02-08,151.009
119551,2019-02-11,151.0908
119551,2019-02-12,151.05
119551,2019-02-13,151.3451
119551,2019-02-14,151.2698
119551,2019-02-15,151.1932
119551,2019-02-18,151.131
119551,2019-02-20,151.2149
119551,2019-02-21,151.2293
119551,2019-02-22,151.2599
119551,2019-02-25,151.3599
119551,2019-02-26,151.362
119551,2019-02-27,151.2991
119551,2019-02-28,151.357
119551,2019-03-01,151.443
119551,2019-03-05,151.6357
119551,2019-03-06,151.7285
119551,2019-03-07,151.8551
119551,2019-03-08,151.9735
119551,2019-03-11,152.1524
119551,2019-03-12,152.2662
119551,2019-03-13,152.2831
119551,2019-03-14,152.4552
119551,2019-03-15,152.5838
119551,2019-03-18,152.7412
119551,2019-03-19,152.7005
119551,2019-03-20,152.7699
119551,2019-03-22,152.9006
119551,2019-03-25,142.4171
119551,2019-03-26,142.4063
119551,2019-03-27,142.4266
119551,2019-03-28,142.444
119551,2019-03-29,142.8143
119551,2019-04-02,143.2454
119551,2019-04-03,143.216
119551,2019-04-04,143.0993
119551,2019-04-05,142.9577
119551,2019-04-08,142.8229
119551,2019-04-09,142.8298
119551,2019-04-10,142.9046
119551,2019-04-11,142.8471
119551,2019-04-12,142.8054
119551,2019-04-15,142.7628
119551,2019-04-16,142.7755
119551,2019-04-18,142.8003
119551,2019-04-22,142.7099
119551,2019-04-23,142.717
119551,2019-04-24,142.817
119551,2019-04-25,142.7254
119551,2019-04-26,142.8116
119551,2019-04-30,142.9462
119551,2019-05-02,142.9669
119551,2019-05-03,142.9162
119551,2019-05-06,143.0201
119551,2019-05-07,143.0787
119551,2019-05-08,143.1504
119551,2019-05-09,143.18
119551,2019-05-10,143.2079
119551,2019-05-13,143.3346
119551,2019-05-14,143.4783
119551,2019-05-15,143.5038
119551,2019-05-16,143.5546
119551,2019-05-17,143.6887
119551,2019-05-20,143.9976
119551,2019-05-21,144.0003
119551,2019-05-22,144.0646
119551,2019-05-23,144.3538
119551,2019-05-24,144.51
119551,2019-05-27,145.0011
119551,2019-05-28,145.1418
119551,2019-05-29,145.1587
119551,2019-05-30,145.1312
119551,2019-05-31,145.5041
119551,2019-06-03,145.7548
119551,2019-06-04,145.6843
119551,2019-06-06,146.0295
119551,2019-06-07,145.8035
119551,2019-06-10,145.5955
119551,2019-06-11,145.6404
119551,2019-06-12,145.775
119551,2019-06-13,145.8517
119551,2019-06-14,146.087
119551,2019-06-17,146.1223
119551,2019-06-18,146.4654
119551,2019-06-19,146.5025
119551,2019-06-20,146.6796
119551,2019-06-21,146.4745
119551,2019-06-24,146.4771
119551,2019-06-25,146.3663
119551,2019-06-26,146.2151
119551,2019-06-27,146.3061
119551,2019-06-28,146.3797
119551,2019-07-01,146.3903
119551,2019-07-02,146.4817
119551,2019-07-03,146.678
119551,2019-07-04,146.9134
119551,2019-07-05,147.2972
119551,2019-07-08,147.8277
119551,2019-07-09,147.8228
119551,2019-07-10,148.0034
119551,2019-07-11,148.2166
119551,2019-07-12,148.2944
119551,2019-07-15,148.5678
119551,2019-07-16,148.9102
119551,2019-07-17,148.8778
119551,2019-07-18,148.8109
119551,2019-07-19,148.8542
119551,2019-07-22,148.7174
119551,2019-07-23,148.6097
119551,2019-07-24,148.6858
119551,2019-07-25,148.3413
119551,2019-07-26,148.3704
119551,2019-07-29,148.7487
119551,2019-07-30,148.892
119551,2019-07-31,149.0512
119551,2019-08-01,149.0367
119551,2019-08-02,149.3724
119551,2019-08-05,149.2155
119551,2019-08-06,149.4147
119551,2019-08-07,149.5577
119551,2019-08-08,149.6843
119551,2019-08-09,149.4248
119551,2019-08-13,149.4511
119551,2019-08-14,149.0809
119551,2019-08-16,149.3311
119551,2019-08-19,149.373
119551,2019-08-20,149.4864
119551,2019-08-21,149.6765
119551,2019-08-22,149.8404
119551,2019-08-23,149.9347
119551,2019-08-26,150.2418
119551,2019-08-27,150.2496
119551,2019-08-28,150.1914
119551,2019-08-29,150.0625
119551,2019-08-30,150.1076
119551,2019-09-03,150.4088
119551,2019-09-04,150.4906
119551,2019-09-05,150.4076
119551,2019-09-06,150.3414
119551,2019-09-09,150.5778
119551,2019-09-11,150.4797
119551,2019-09-12,150.3828
119551,2019-09-13,150.4937
119551,2019-09-16,150.4476
119551,2019-09-17,150.3688
119551,2019-09-18,150.6191
119551,2019-09-19,150.6828
119551,2019-09-20,150.0993
119551,2019-09-23,150.1778
119551,2019-09-24,150.1503
119551,2019-09-25,150.1731
119551,2019-09-26,150.2039
119551,2019-09-27,150.2231
119551,2019-09-30,150.4539
119551,2019-10-01,150.5812
119551,2019-10-03,150.7936
119551,2019-10-04,150.7287
119551,2019-10-07,150.8064
119551,2019-10-09,150.861
119551,2019-10-10,150.8965
119551,2019-10-11,150.938
119551,2019-10-14,151.0676
119551,2019-10-15,151.1294
119551,2019-10-16,151.2289
119551,2019-10-17,151.266
119551,2019-10-18,151.4029
119551,2019-10-22,151.5632
119551,2019-10-23,151.6974
119551,2019-10-24,151.7896
119551,2019-10-25,151.8433
119551,2019-10-29,151.965
119551,2019-10-30,152.1072
119551,2019-10-31,152.3324
119551,2019-11-01,152.4285
119551,2019-11-04,152.4901
119551,2019-11-05,152.4692
119551,2019-11-06,152.4607
119551,2019-11-07,152.4911
119551,2019-11-08,152.3985
119551,2019-11-11,152.4214
119551,2019-11-13,152.5581
119551,2019-11-14,152.6957
119551,2019-11-15,152.7979
119551,2019-11-18,152.9316
119551,2019-11-19,152.9853
119551,2019-11-20,153.0708
119551,2019-11-21,153.0927
119551,2019-11-22,153.1436
119551,2019-11-25,153.296
119551,2019-11-26,153.3485
119551,2019-11-27,153.3903
119551,2019-11-28,153.4934
119551,2019-11-29,153.5381
119551,2019-12-02,153.6046
119551,2019-12-03,153.6259
119551,2019-12-04,153.7405
119551,2019-12-05,153.2483
119551,2019-12-06,153.1405
119551,2019-12-09,153.1183
119551,2019-12-10,153.0738
119551,2019-12-11,152.9832
119551,2019-12-12,152.9682
119551,2019-12-13,152.8576
119551,2019-12-16,152.9814
119551,2019-12-17,153.0346
119551,2019-12-18,153.1337
119551,2019-12-19,153.1526
119551,2019-12-20,153.4572
119551,2019-12-23,153.5537
119551,2019-12-24,153.5626
119551,2019-12-26,153.5576
119551,2019-12-27,153.6346
119551,2019-12-30,153.701
119551,2019-12-31,153.7054
119551,2020-01-01,153.8193
119551,2020-01-02,153.8742
119551,2020-01-03,154.0323
119551,2020-01-06,154.0036
119551,2020-01-07,154.0751
119551,2020-01-08,154.127
119551,2020-01-09,154.2202
119551,2020-01-10,154.1672
119551,2020-01-13,154.2362
119551,2020-01-14,154.1151
119551,2020-01-15,154.1889
119551,2020-01-16,154.2713
119551,2020-01-17,154.3249
119551,2020-01-20,154.4228
119551,2020-01-21,154.4776
119551,2020-01-22,154.5903
119551,2020-01-23,154.6714
119551,2020-01-24,154.749
119551,2020-01-27,154.8703
119551,2020-01-28,154.9202
119551,2020-01-29,154.8904
119551,2020-01-30,154.9146
119551,2020-01-31,154.9392
119551,2020-02-03,155.2432
119551,2020-02-04,155.3587
119551,2020-02-05,155.3768
119551,2020-02-06,155.9182
119551,2020-02-07,156.3627
119551,2020-02-10,156.5138
119551,2020-02-11,156.5581
119551,2020-02-12,156.5516
119551,2020-02-13,156.7233
119551,2020-02-14,156.828
119551,2020-02-17,157.0124
119551,2020-02-18,156.9444
119551,2020-02-20,156.9353
119551,2020-02-24,157.1105
119551,2020-02-25,157.0423
119551,2020-02-26,147.7681
119551,2020-02-27,147.6783
119551,2020-02-28,147.542
119551,2020-03-02,147.6198
119551,2020-03-03,147.6457
119551,2020-03-04,148.0648
119551,2020-03-05,148.039
119551,2020-03-06,148.22
119551,2020-03-09,148.1911
119551,2020-03-11,147.9299
119551,2020-03-12,147.1302
119551,2020-03-13,146.4248
119551,2020-03-16,146.3857
119551,2020-03-17,145.7796
119551,2020-03-18,145.1779
119551,2020-03-19,143.9765
119551,2020-03-20,144.6272
119551,2020-03-23,143.7194
119551,2020-03-24,143.8304
119551,2020-03-26,144.1796
119551,2020-03-27,147.851
119551,2020-03-30,147.6988
119551,2020-03-31,148.1709
119551,2020-04-03,147.8815
119551,2020-04-07,147.1769
119551,2020-04-08,146.4112
119551,2020-04-09,146.4196
119551,2020-04-13,146.5785
119551,2020-04-15,146.8633
119551,2020-04-16,147.1239
119551,2020-04-17,147.947
119551,2020-04-20,148.7201
119551,2020-04-21,149.0212
119551,2020-04-22,149.0793
119551,2020-04-23,149.5527
119551,2020-04-24,148.6647
119551,2020-04-27,148.6922
119551,2020-04-28,148.5148
119551,2020-04-29,148.549
119551,2020-04-30,148.6556
119551,2020-05-04,149.0855
119551,2020-05-05,149.4229
119551,2020-05-06,149.8549
119551,2020-05-08,150.1326
119551,2020-05-11,149.6699
119551,2020-05-12,149.9687
119551,2020-05-13,150.1633
119551,2020-05-14,150.5497
119551,2020-05-15,150.5483
119551,2020-05-18,150.7375
119551,2020-05-19,150.8998
119551,2020-05-20,151.0347
119551,2020-05-21,151.1568
119551,2020-05-22,151.835
119551,2020-05-26,151.9123
119551,2020-05-27,151.8831
119551,2020-05-28,151.8499
119551,2020-05-29,151.8458
119551,2020-06-01,151.7027
119551,2020-06-02,151.5887
119551,2020-06-03,151.7291
119551,2020-06-04,151.7144
119551,2020-06-05,151.7947
119551,2020-06-08,151.7545
119551,2020-06-09,151.8323
119551,2020-06-10,151.9285
119551,2020-06-11,152.0797
119551,2020-06-12,152.1202
119551,2020-06-15,152.2922
119551,2020-06-16,152.463
119551,2020-06-17,152.6873
119551,2020-06-18,152.9942
119551,2020-06-19,153.2792
119551,2020-06-22,153.438
119551,2020-06-23,153.6661
119551,2020-06-24,153.6871
119551,2020-06-25,153.8658
119551,2020-06-26,154.0384
119551,2020-06-29,154.1954
119551,2020-06-30,154.3407
119551,2020-07-01,154.4707
119551,2020-07-02,154.6381
119551,2020-07-03,154.7628
119551,2020-07-06,154.9799
119551,2020-07-07,155.2208
119551,2020-07-08,155.4959
119551,2020-07-09,155.6112
119551,2020-07-10,155.929
119551,2020-07-13,156.0307
119551,2020-07-14,155.9369
119551,2020-07-15,156.1332
119551,2020-07-16,156.1683
119551,2020-07-17,156.2261
119551,2020-07-20,156.312
119551,2020-07-21,156.218
119551,2020-07-22,156.1462
119551,2020-07-23,156.2261
119551,2020-07-24,156.2363
119551,2020-07-27,156.1419
119551,2020-07-28,156.0234
119551,2020-07-29,156.0698
119551,2020-07-30,156.1385
119551,2020-07-31,156.2908
119551,2020-08-03,156.3569
119551,2020-08-04,156.4151
119551,2020-08-05,156.4515
119551,2020-08-06,156.273
119551,2020-08-07,156.1963
119551,2020-08-10,156.1579
119551,2020-08-11,156.1703
119551,2020-08-12,156.1023
119551,2020-08-13,156.2204
119551,2020-08-14,156.1109
119551,2020-08-17,156.1178
119551,2020-08-18,156.0848
119551,2020-08-19,156.0408
119551,2020-08-20,156.1183
119551,2020-08-21,155.6426
119551,2020-08-24,155.3393
119551,2020-08-25,155.4841
119551,2020-08-26,155.3989
119551,2020-08-27,155.293
119551,2020-08-28,155.1542
119551,2020-08-31,155.7972
